Visibility,DATE,Date hour,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyWindSpeed,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageWindSpeed,DailyPrecipitation,HourlyPresentWeatherType,Weather Forecast,HourlyVisibility
Moderate,2/2/2015 10:19:00 AM,2/2/2015 10:00:00 AM,25,29,T,13,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,2.5
Poor,2/2/2015 10:33:00 AM,2/2/2015 10:00:00 AM,26,30,0.02,7,,,,,FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,1.75
Poor,2/2/2015 10:40:00 AM,2/2/2015 10:00:00 AM,26,30,0.04,11,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,2
Moderate,2/2/2015 10:51:00 AM,2/2/2015 10:00:00 AM,26,30,0.07,10,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,2.5
Moderate,2/2/2015 11:13:00 AM,2/2/2015 11:00:00 AM,26,30,0.03,9,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,4
Moderate,2/2/2015 11:27:00 AM,2/2/2015 11:00:00 AM,26,29,0.03,7,,,,,BR:1 ||,Clear,5
Moderate,2/2/2015 11:51:00 AM,2/2/2015 11:00:00 AM,25,28,0.02,8,,,,,BR:1 ||,Clear,3
Good,2/2/2015 12:42:00 PM,2/2/2015 12:00:00 PM,22,27,T,5,,,,,-FZ:8 RA:02 |FZRA |,Heavy Rain,6
Good,2/2/2015 12:51:00 PM,2/2/2015 12:00:00 PM,22,27,T,5,,,,,-FZ:8 RA:02 |FZRA |,Heavy Rain,6
Good,2/2/2015 12:58:00 PM,2/2/2015 12:00:00 PM,23,27,T,8,,,,,,Clear,7
Poor,2/2/2015 1:46:00 PM,2/2/2015 1:00:00 PM,21,27,0.01,6,,,,,-SN:03 |SN |,Light Snow,1.75
Poor,2/2/2015 1:51:00 PM,2/2/2015 1:00:00 PM,22,26,0.01,9,,,,,-SN:03 BR:1 |SN |,Light Snow,1
Fog,2/2/2015 1:58:00 PM,2/2/2015 1:00:00 PM,21,25,T,6,,,,,-SN:03 BR:1 |SN |,Light Snow,0.75
Fog,2/2/2015 2:51:00 PM,2/2/2015 2:00:00 PM,20,24,0.04,7,,,,,SN:03 FZ:8 FG:2 |FG SN |,Moderate Snow,0.5
Poor,2/2/2015 3:29:00 PM,2/2/2015 3:00:00 PM,20,24,0.03,7,,,,,-SN:03 BR:1 |SN |,Light Snow,1
Moderate,2/2/2015 3:37:00 PM,2/2/2015 3:00:00 PM,20,24,0.03,8,,,,,-SN:03 BR:1 |SN |,Light Snow,2.5
Moderate,2/2/2015 3:51:00 PM,2/2/2015 3:00:00 PM,19,24,0.02,5,,,,,HZ:7 |FU |HZ,Fog,5
Poor,2/2/2015 4:13:00 PM,2/2/2015 4:00:00 PM,19,24,T,8,,,,,-SN:03 |SN |,Light Snow,1.75
Poor,2/2/2015 4:46:00 PM,2/2/2015 4:00:00 PM,19,23,T,7,,,,,BR:1 ||,Clear,2
Moderate,2/2/2015 4:51:00 PM,2/2/2015 4:00:00 PM,19,23,T,8,,,,,BR:1 ||,Clear,3
Good,2/2/2015 5:08:00 PM,2/2/2015 5:00:00 PM,18,23,,3,,,,,HZ:7 |FU |HZ,Fog,6
Good,2/2/2015 5:51:00 PM,2/2/2015 5:00:00 PM,17,23,0.00,7,,,,,,Clear,8
Good,2/2/2015 6:51:00 PM,2/2/2015 6:00:00 PM,16,23,0.00,10,,,,,,Clear,7
Good,2/2/2015 7:25:00 PM,2/2/2015 7:00:00 PM,14,22,,13,,,,,,Clear,8
Good,2/2/2015 7:51:00 PM,2/2/2015 7:00:00 PM,12,21,0.00,11,,,,,,Clear,8
Good,2/2/2015 8:51:00 PM,2/2/2015 8:00:00 PM,8,18,0.00,13,,,,,,Clear,8
Good,2/2/2015 9:51:00 PM,2/2/2015 9:00:00 PM,6,15,0.00,13,,,,,,Clear,9
Good,2/2/2015 10:51:00 PM,2/2/2015 10:00:00 PM,5,14,0.00,10,,,,,,Clear,9
Good,2/2/2015 11:51:00 PM,2/2/2015 11:00:00 PM,5,14,0.00,11,,,,,,Clear,9
Good,2/2/2015 11:59:00 PM,2/2/2015 11:00:00 PM,,,,,,24,9.8,1.02,,Clear,
Good,2/3/2015 12:51:00 AM,2/3/2015 12:00:00 AM,4,14,0.00,,,,,,,Clear,10
Good,2/3/2015 1:51:00 AM,2/3/2015 1:00:00 AM,4,13,0.00,11,,,,,,Clear,10
Good,2/3/2015 2:51:00 AM,2/3/2015 2:00:00 AM,4,13,0.00,5,,,,,,Clear,10
Good,2/3/2015 3:51:00 AM,2/3/2015 3:00:00 AM,5,13,0.00,3,,,,,,Clear,10
Good,2/3/2015 4:51:00 AM,2/3/2015 4:00:00 AM,5,15,0.00,11,,,,,,Clear,9
Good,2/3/2015 5:51:00 AM,2/3/2015 5:00:00 AM,6,15,0.00,5,,,,,,Clear,10
Good,2/3/2015 6:51:00 AM,2/3/2015 6:00:00 AM,6,15,0.00,6,,,,,,Clear,9
Good,2/3/2015 7:51:00 AM,2/3/2015 7:00:00 AM,6,16,0.00,5,,,,,,Clear,8
Good,2/3/2015 8:51:00 AM,2/3/2015 8:00:00 AM,6,17,0.00,6,,,,,,Clear,8
Good,2/3/2015 9:51:00 AM,2/3/2015 9:00:00 AM,7,18,0.00,6,,,,,,Clear,8
Good,2/3/2015 10:51:00 AM,2/3/2015 10:00:00 AM,7,19,0.00,9,,,,,,Clear,9
Good,2/3/2015 11:51:00 AM,2/3/2015 11:00:00 AM,9,21,0.00,0,,,,,,Clear,9
Good,2/3/2015 12:51:00 PM,2/3/2015 12:00:00 PM,9,22,0.00,7,,,,,,Clear,8
Good,2/3/2015 1:51:00 PM,2/3/2015 1:00:00 PM,11,23,0.00,7,,,,,,Clear,8
Good,2/3/2015 2:51:00 PM,2/3/2015 2:00:00 PM,12,24,0.00,,,,,,,Clear,8
Good,2/3/2015 3:51:00 PM,2/3/2015 3:00:00 PM,10,24,0.00,14,,,,,,Clear,9
Good,2/3/2015 4:51:00 PM,2/3/2015 4:00:00 PM,10,24,0.00,5,,,,,,Clear,9
Good,2/3/2015 5:51:00 PM,2/3/2015 5:00:00 PM,11,24,0.00,10,,,,,,Clear,10
Good,2/3/2015 6:51:00 PM,2/3/2015 6:00:00 PM,10,24,0.00,9,,,,,,Clear,9
Good,2/3/2015 7:51:00 PM,2/3/2015 7:00:00 PM,10,24,0.00,8,,,,,,Clear,9
Good,2/3/2015 8:51:00 PM,2/3/2015 8:00:00 PM,9,24,0.00,9,,,,,,Clear,10
Good,2/3/2015 9:51:00 PM,2/3/2015 9:00:00 PM,10,25,0.00,9,,,,,,Clear,9
Good,2/3/2015 10:51:00 PM,2/3/2015 10:00:00 PM,10,25,0.00,9,,,,,,Clear,10
Good,2/3/2015 11:51:00 PM,2/3/2015 11:00:00 PM,10,25,0.00,5,,,,,,Clear,10
Good,2/3/2015 11:59:00 PM,2/3/2015 11:00:00 PM,,,,,,20,7.2,0,,Clear,
Good,2/4/2015 12:51:00 AM,2/4/2015 12:00:00 AM,11,25,0.00,6,,,,,,Clear,9
Good,2/4/2015 1:51:00 AM,2/4/2015 1:00:00 AM,12,25,0.00,6,,,,,,Clear,9
Good,2/4/2015 2:51:00 AM,2/4/2015 2:00:00 AM,11,26,0.00,5,,,,,,Clear,10
Good,2/4/2015 3:51:00 AM,2/4/2015 3:00:00 AM,12,26,0.00,7,,,,,,Clear,10
Good,2/4/2015 4:51:00 AM,2/4/2015 4:00:00 AM,13,27,0.00,7,,,,,,Clear,10
Good,2/4/2015 5:51:00 AM,2/4/2015 5:00:00 AM,15,27,0.00,7,,,,,,Clear,10
Good,2/4/2015 6:51:00 AM,2/4/2015 6:00:00 AM,15,29,0.00,0,,,,,,Clear,10
Good,2/4/2015 7:51:00 AM,2/4/2015 7:00:00 AM,16,31,0.00,3,,,,,,Clear,9
Good,2/4/2015 8:51:00 AM,2/4/2015 8:00:00 AM,18,32,0.00,5,,,,,,Clear,9
Good,2/4/2015 9:51:00 AM,2/4/2015 9:00:00 AM,22,34,0.00,8,,,,,,Clear,9
Good,2/4/2015 10:51:00 AM,2/4/2015 10:00:00 AM,23,36,0.00,0,,,,,,Clear,9
Good,2/4/2015 11:51:00 AM,2/4/2015 11:00:00 AM,22,37,0.00,5,,,,,,Clear,10
Good,2/4/2015 12:51:00 PM,2/4/2015 12:00:00 PM,24,38,0.00,3,,,,,,Clear,9
Good,2/4/2015 1:51:00 PM,2/4/2015 1:00:00 PM,25,37,0.00,0,,,,,,Clear,8
Good,2/4/2015 2:51:00 PM,2/4/2015 2:00:00 PM,25,37,0.00,3,,,,,,Clear,7
Good,2/4/2015 3:51:00 PM,2/4/2015 3:00:00 PM,26,39,0.00,0,,,,,,Clear,7
Good,2/4/2015 4:51:00 PM,2/4/2015 4:00:00 PM,25,39,0.00,0,,,,,,Clear,7
Good,2/4/2015 5:51:00 PM,2/4/2015 5:00:00 PM,26,39,0.00,5,,,,,,Clear,9
Good,2/4/2015 6:51:00 PM,2/4/2015 6:00:00 PM,26,42,0.00,0,,,,,,Clear,10
Good,2/4/2015 7:51:00 PM,2/4/2015 7:00:00 PM,28,42,0.00,5,,,,,,Clear,10
Good,2/4/2015 8:51:00 PM,2/4/2015 8:00:00 PM,26,42,0.00,6,,,,,,Clear,10
Good,2/4/2015 9:51:00 PM,2/4/2015 9:00:00 PM,26,42,0.00,6,,,,,,Clear,10
Good,2/4/2015 10:51:00 PM,2/4/2015 10:00:00 PM,25,42,0.00,6,,,,,,Clear,10
Good,2/4/2015 11:51:00 PM,2/4/2015 11:00:00 PM,25,42,0.00,9,,,,,,Clear,10
Good,2/4/2015 11:59:00 PM,2/4/2015 11:00:00 PM,,,,,,34,4.2,0,,Clear,
Good,2/5/2015 12:51:00 AM,2/5/2015 12:00:00 AM,26,42,0.00,3,,,,,,Clear,10
Good,2/5/2015 1:51:00 AM,2/5/2015 1:00:00 AM,26,41,0.00,8,,,,,,Clear,10
Good,2/5/2015 2:51:00 AM,2/5/2015 2:00:00 AM,26,41,0.00,7,,,,,,Clear,10
Good,2/5/2015 3:51:00 AM,2/5/2015 3:00:00 AM,26,40,0.00,0,,,,,,Clear,10
Good,2/5/2015 4:51:00 AM,2/5/2015 4:00:00 AM,27,39,0.00,6,,,,,,Clear,10
Good,2/5/2015 5:51:00 AM,2/5/2015 5:00:00 AM,26,37,0.00,10,,,,,,Clear,9
Good,2/5/2015 6:51:00 AM,2/5/2015 6:00:00 AM,24,34,0.00,8,,,,,,Clear,10
Good,2/5/2015 7:51:00 AM,2/5/2015 7:00:00 AM,22,32,0.00,11,,,,,,Clear,10
Good,2/5/2015 8:51:00 AM,2/5/2015 8:00:00 AM,18,31,0.00,13,,,,,,Clear,10
Good,2/5/2015 9:51:00 AM,2/5/2015 9:00:00 AM,13,29,0.00,7,,,,,,Clear,10
Good,2/5/2015 10:51:00 AM,2/5/2015 10:00:00 AM,9,29,0.00,9,,,,,,Clear,10
Good,2/5/2015 11:51:00 AM,2/5/2015 11:00:00 AM,8,29,0.00,8,,,,,,Clear,10
Good,2/5/2015 12:51:00 PM,2/5/2015 12:00:00 PM,4,29,0.00,6,,,,,,Clear,10
Good,2/5/2015 1:51:00 PM,2/5/2015 1:00:00 PM,2,27,0.00,,,,,,,Clear,10
Good,2/5/2015 2:51:00 PM,2/5/2015 2:00:00 PM,2,28,0.00,13,,,,,,Clear,10
Good,2/5/2015 3:51:00 PM,2/5/2015 3:00:00 PM,0,25,0.00,,,,,,,Clear,10
Good,2/5/2015 4:51:00 PM,2/5/2015 4:00:00 PM,2,25,0.00,6,,,,,,Clear,10
Good,2/5/2015 5:51:00 PM,2/5/2015 5:00:00 PM,-2,22,0.00,,,,,,,Clear,10
Good,2/5/2015 6:51:00 PM,2/5/2015 6:00:00 PM,-2,21,0.00,7,,,,,,Clear,10
Good,2/5/2015 7:51:00 PM,2/5/2015 7:00:00 PM,-6,19,0.00,9,,,,,,Clear,10
Good,2/5/2015 8:51:00 PM,2/5/2015 8:00:00 PM,-5,17,0.00,10,,,,,,Clear,10
Good,2/5/2015 9:51:00 PM,2/5/2015 9:00:00 PM,-4,15,0.00,11,,,,,,Clear,10
Good,2/5/2015 10:51:00 PM,2/5/2015 10:00:00 PM,-3,15,0.00,11,,,,,,Clear,10
Good,2/5/2015 11:51:00 PM,2/5/2015 11:00:00 PM,-2,14,0.00,11,,,,,,Clear,10
Good,2/5/2015 11:59:00 PM,2/5/2015 11:00:00 PM,,,,,,28,8.4,0,,Clear,
Good,2/6/2015 12:51:00 AM,2/6/2015 12:00:00 AM,-2,13,0.00,10,,,,,,Clear,10
Good,2/6/2015 1:51:00 AM,2/6/2015 1:00:00 AM,-2,13,0.00,10,,,,,,Clear,10
Good,2/6/2015 2:51:00 AM,2/6/2015 2:00:00 AM,-2,13,0.00,8,,,,,,Clear,10
Good,2/6/2015 3:51:00 AM,2/6/2015 3:00:00 AM,-3,13,0.00,6,,,,,,Clear,10
Good,2/6/2015 4:51:00 AM,2/6/2015 4:00:00 AM,-3,12,0.00,7,,,,,,Clear,10
Good,2/6/2015 5:51:00 AM,2/6/2015 5:00:00 AM,-3,12,0.00,7,,,,,,Clear,10
Good,2/6/2015 6:51:00 AM,2/6/2015 6:00:00 AM,-3,13,0.00,7,,,,,,Clear,10
Good,2/6/2015 7:51:00 AM,2/6/2015 7:00:00 AM,-3,13,0.00,5,,,,,,Clear,10
Good,2/6/2015 8:51:00 AM,2/6/2015 8:00:00 AM,-2,15,0.00,,,,,,,Clear,10
Good,2/6/2015 9:51:00 AM,2/6/2015 9:00:00 AM,-1,17,0.00,,,,,,,Clear,10
Good,2/6/2015 10:51:00 AM,2/6/2015 10:00:00 AM,-2,19,0.00,6,,,,,,Clear,10
Good,2/6/2015 11:51:00 AM,2/6/2015 11:00:00 AM,-2,19,0.00,11,,,,,,Clear,10
Good,2/6/2015 12:51:00 PM,2/6/2015 12:00:00 PM,-1,22,0.00,,,,,,,Clear,10
Good,2/6/2015 1:51:00 PM,2/6/2015 1:00:00 PM,1,24,0.00,10,,,,,,Clear,10
Good,2/6/2015 2:51:00 PM,2/6/2015 2:00:00 PM,1,26,0.00,14,,,,,,Clear,10
Good,2/6/2015 3:51:00 PM,2/6/2015 3:00:00 PM,2,27,0.00,9,,,,,,Clear,10
Good,2/6/2015 4:51:00 PM,2/6/2015 4:00:00 PM,2,26,0.00,11,,,,,,Clear,10
Good,2/6/2015 5:51:00 PM,2/6/2015 5:00:00 PM,3,27,0.00,6,,,,,,Clear,10
Good,2/6/2015 6:51:00 PM,2/6/2015 6:00:00 PM,3,26,0.00,3,,,,,,Clear,10
Good,2/6/2015 7:51:00 PM,2/6/2015 7:00:00 PM,4,26,0.00,7,,,,,,Clear,10
Good,2/6/2015 8:51:00 PM,2/6/2015 8:00:00 PM,4,26,0.00,5,,,,,,Clear,10
Good,2/6/2015 9:51:00 PM,2/6/2015 9:00:00 PM,6,25,0.00,0,,,,,,Clear,10
Good,2/6/2015 10:51:00 PM,2/6/2015 10:00:00 PM,6,26,0.00,8,,,,,,Clear,10
Good,2/6/2015 11:51:00 PM,2/6/2015 11:00:00 PM,7,25,0.00,0,,,,,,Clear,10
Good,2/6/2015 11:59:00 PM,2/6/2015 11:00:00 PM,,,,,,20,7.2,0,,Clear,
Good,2/7/2015 12:51:00 AM,2/7/2015 12:00:00 AM,8,26,0.00,8,,,,,,Clear,10
Good,2/7/2015 1:51:00 AM,2/7/2015 1:00:00 AM,9,26,0.00,7,,,,,,Clear,10
Good,2/7/2015 2:51:00 AM,2/7/2015 2:00:00 AM,9,27,0.00,6,,,,,,Clear,10
Good,2/7/2015 3:51:00 AM,2/7/2015 3:00:00 AM,10,27,0.00,3,,,,,,Clear,10
Good,2/7/2015 4:51:00 AM,2/7/2015 4:00:00 AM,10,27,0.00,3,,,,,,Clear,10
Good,2/7/2015 5:51:00 AM,2/7/2015 5:00:00 AM,11,28,0.00,3,,,,,,Clear,10
Good,2/7/2015 6:51:00 AM,2/7/2015 6:00:00 AM,11,28,0.00,3,,,,,,Clear,10
Good,2/7/2015 7:51:00 AM,2/7/2015 7:00:00 AM,12,29,0.00,0,,,,,,Clear,10
Good,2/7/2015 8:51:00 AM,2/7/2015 8:00:00 AM,12,30,0.00,6,,,,,,Clear,10
Good,2/7/2015 9:51:00 AM,2/7/2015 9:00:00 AM,12,30,0.00,10,,,,,,Clear,10
Moderate,2/7/2015 10:49:00 AM,2/7/2015 10:00:00 AM,14,30,,8,,,,,-SN:03 |SN |,Light Snow,2.5
Poor,2/7/2015 10:51:00 AM,2/7/2015 10:00:00 AM,15,30,T,8,,,,,-SN:03 |SN |,Light Snow,1.75
Fog,2/7/2015 11:27:00 AM,2/7/2015 11:00:00 AM,21,28,0.01,8,,,,,SN:03 |SN s |,Moderate Snow,0.5
Fog,2/7/2015 11:51:00 AM,2/7/2015 11:00:00 AM,21,29,0.02,7,,,,,SN:03 |SN s |,Moderate Snow,0.5
Poor,2/7/2015 12:02:00 PM,2/7/2015 12:00:00 PM,22,30,T,3,,,,,-SN:03 |SN |,Light Snow,1.5
Poor,2/7/2015 12:12:00 PM,2/7/2015 12:00:00 PM,21,30,T,9,,,,,-SN:03 |SN |,Light Snow,2
Poor,2/7/2015 12:15:00 PM,2/7/2015 12:00:00 PM,21,30,T,6,,,,,-SN:03 |SN |,Light Snow,1.75
Moderate,2/7/2015 12:39:00 PM,2/7/2015 12:00:00 PM,22,31,T,0,,,,,-SN:03 |SN |,Light Snow,3
Good,2/7/2015 12:51:00 PM,2/7/2015 12:00:00 PM,22,32,T,3,,,,,,Clear,7
Good,2/7/2015 1:51:00 PM,2/7/2015 1:00:00 PM,19,34,0.00,0,,,,,,Clear,9
Good,2/7/2015 2:51:00 PM,2/7/2015 2:00:00 PM,18,36,0.00,0,,,,,,Clear,10
Good,2/7/2015 3:51:00 PM,2/7/2015 3:00:00 PM,17,36,0.00,6,,,,,,Clear,10
Good,2/7/2015 4:51:00 PM,2/7/2015 4:00:00 PM,19,37,0.00,6,,,,,,Clear,10
Good,2/7/2015 5:51:00 PM,2/7/2015 5:00:00 PM,21,37,0.00,0,,,,,,Clear,10
Good,2/7/2015 6:51:00 PM,2/7/2015 6:00:00 PM,20,38,0.00,0,,,,,,Clear,10
Good,2/7/2015 7:51:00 PM,2/7/2015 7:00:00 PM,20,37,0.00,0,,,,,,Clear,10
Good,2/7/2015 8:51:00 PM,2/7/2015 8:00:00 PM,25,36,0.00,0,,,,,,Clear,9
Good,2/7/2015 9:51:00 PM,2/7/2015 9:00:00 PM,26,35,0.00,5,,,,,,Clear,8
Good,2/7/2015 10:51:00 PM,2/7/2015 10:00:00 PM,22,37,0.00,3,,,,,,Clear,10
Good,2/7/2015 11:51:00 PM,2/7/2015 11:00:00 PM,25,37,0.00,5,,,,,,Clear,9
Good,2/7/2015 11:59:00 PM,2/7/2015 11:00:00 PM,,,,,,33,3.9,0.02,,Clear,
Good,2/8/2015 12:51:00 AM,2/8/2015 12:00:00 AM,27,36,0.00,6,,,,,,Clear,7
Good,2/8/2015 1:51:00 AM,2/8/2015 1:00:00 AM,27,35,0.00,5,,,,,,Clear,7
Good,2/8/2015 2:51:00 AM,2/8/2015 2:00:00 AM,26,34,0.00,0,,,,,,Clear,7
Good,2/8/2015 3:51:00 AM,2/8/2015 3:00:00 AM,26,33,0.00,8,,,,,HZ:7 |FU |HZ,Fog,6
Good,2/8/2015 4:51:00 AM,2/8/2015 4:00:00 AM,27,34,0.00,6,,,,,,Clear,7
Good,2/8/2015 5:51:00 AM,2/8/2015 5:00:00 AM,27,34,0.00,6,,,,,,Clear,7
Good,2/8/2015 6:51:00 AM,2/8/2015 6:00:00 AM,27,34,0.00,5,,,,,,Clear,7
Good,2/8/2015 7:27:00 AM,2/8/2015 7:00:00 AM,28,35,,9,,,,,HZ:7 |FU |HZ,Fog,6
Good,2/8/2015 7:51:00 AM,2/8/2015 7:00:00 AM,29,35,0.00,7,,,,,HZ:7 |FU |HZ,Fog,6
Good,2/8/2015 8:07:00 AM,2/8/2015 8:00:00 AM,29,35,,8,,,,,HZ:7 |FU |HZ,Fog,6
Moderate,2/8/2015 8:41:00 AM,2/8/2015 8:00:00 AM,29,36,,8,,,,,HZ:7 |FU |HZ,Fog,5
Moderate,2/8/2015 8:51:00 AM,2/8/2015 8:00:00 AM,30,36,0.00,7,,,,,HZ:7 |FU |HZ,Fog,5
Moderate,2/8/2015 9:51:00 AM,2/8/2015 9:00:00 AM,30,35,0.00,13,,,,,HZ:7 |FU |HZ,Fog,4
Moderate,2/8/2015 10:51:00 AM,2/8/2015 10:00:00 AM,30,36,0.00,11,,,,,HZ:7 |FU |HZ,Fog,3
Moderate,2/8/2015 11:51:00 AM,2/8/2015 11:00:00 AM,30,36,0.00,11,,,,,HZ:7 |FU |HZ,Fog,3
Moderate,2/8/2015 12:51:00 PM,2/8/2015 12:00:00 PM,30,35,0.00,11,,,,,HZ:7 |FU |HZ,Fog,3
Moderate,2/8/2015 1:51:00 PM,2/8/2015 1:00:00 PM,30,35,0.00,11,,,,,HZ:7 |FU |HZ,Fog,3
Moderate,2/8/2015 2:12:00 PM,2/8/2015 2:00:00 PM,30,35,,11,,,,,HZ:7 |FU |HZ,Fog,2.5
Poor,2/8/2015 2:51:00 PM,2/8/2015 2:00:00 PM,30,34,0.00,9,,,,,BR:1 ||,Clear,2
Poor,2/8/2015 3:05:00 PM,2/8/2015 3:00:00 PM,30,34,,13,,,,,BR:1 ||,Clear,2
Moderate,2/8/2015 3:37:00 PM,2/8/2015 3:00:00 PM,30,34,,10,,,,,BR:1 ||,Clear,2.5
Moderate,2/8/2015 3:49:00 PM,2/8/2015 3:00:00 PM,30,34,,10,,,,,BR:1 ||,Clear,3
Moderate,2/8/2015 3:51:00 PM,2/8/2015 3:00:00 PM,30,34,0.00,15,,,,,BR:1 ||,Clear,3
Moderate,2/8/2015 4:51:00 PM,2/8/2015 4:00:00 PM,30,34,0.00,8,,,,,BR:1 ||,Clear,3
Good,2/8/2015 5:51:00 PM,2/8/2015 5:00:00 PM,30,35,0.00,8,,,,,HZ:7 |FU |HZ,Fog,6
Good,2/8/2015 6:20:00 PM,2/8/2015 6:00:00 PM,29,35,,6,,,,,,Clear,8
Good,2/8/2015 6:51:00 PM,2/8/2015 6:00:00 PM,29,35,0.00,7,,,,,,Clear,8
Good,2/8/2015 7:51:00 PM,2/8/2015 7:00:00 PM,28,35,0.00,7,,,,,,Clear,7
Good,2/8/2015 8:42:00 PM,2/8/2015 8:00:00 PM,29,34,,10,,,,,HZ:7 |FU |HZ,Fog,6
Good,2/8/2015 8:51:00 PM,2/8/2015 8:00:00 PM,28,34,0.00,11,,,,,HZ:7 |FU |HZ,Fog,6
Good,2/8/2015 9:51:00 PM,2/8/2015 9:00:00 PM,27,32,0.00,10,,,,,,Clear,8
Good,2/8/2015 10:51:00 PM,2/8/2015 10:00:00 PM,25,31,0.00,13,,,,,,Clear,9
Good,2/8/2015 11:51:00 PM,2/8/2015 11:00:00 PM,23,29,0.00,10,,,,,,Clear,9
Good,2/8/2015 11:59:00 PM,2/8/2015 11:00:00 PM,,,,,,33,8.6,0,,Clear,
Good,2/9/2015 12:05:00 AM,2/9/2015 12:00:00 AM,23,29,,11,,,,,,Clear,9
Good,2/9/2015 12:51:00 AM,2/9/2015 12:00:00 AM,22,28,0.00,8,,,,,,Clear,10
Good,2/9/2015 1:51:00 AM,2/9/2015 1:00:00 AM,21,27,0.00,10,,,,,,Clear,10
Good,2/9/2015 2:51:00 AM,2/9/2015 2:00:00 AM,20,27,0.00,9,,,,,,Clear,10
Good,2/9/2015 3:51:00 AM,2/9/2015 3:00:00 AM,19,26,0.00,10,,,,,,Clear,10
Good,2/9/2015 4:51:00 AM,2/9/2015 4:00:00 AM,19,26,0.00,10,,,,,,Clear,10
Good,2/9/2015 5:51:00 AM,2/9/2015 5:00:00 AM,19,26,0.00,8,,,,,,Clear,10
Good,2/9/2015 6:51:00 AM,2/9/2015 6:00:00 AM,19,25,0.03,9,,,,,UP:09 ||,Clear,6
Moderate,2/9/2015 7:51:00 AM,2/9/2015 7:00:00 AM,19,25,0.03,7,,,,,UP:09 ||,Clear,5
Moderate,2/9/2015 8:51:00 AM,2/9/2015 8:00:00 AM,19,26,0.01,13,,,,,HZ:7 |FU |HZ,Fog,5
Good,2/9/2015 9:51:00 AM,2/9/2015 9:00:00 AM,20,26,0.00,7,,,,,,Clear,10
Good,2/9/2015 10:51:00 AM,2/9/2015 10:00:00 AM,21,27,0.02,11,,,,,UP:09 ||,Clear,6
Good,2/9/2015 11:51:00 AM,2/9/2015 11:00:00 AM,20,27,T,13,,,,,,Clear,9
Good,2/9/2015 12:49:00 PM,2/9/2015 12:00:00 PM,19,27,,14,,,,,,Clear,10
Good,2/9/2015 12:51:00 PM,2/9/2015 12:00:00 PM,19,27,0.00,13,,,,,,Clear,10
Good,2/9/2015 1:28:00 PM,2/9/2015 1:00:00 PM,19,27,,8,,,,,,Clear,10
Good,2/9/2015 1:51:00 PM,2/9/2015 1:00:00 PM,19,27,0.00,14,,,,,,Clear,10
Good,2/9/2015 2:51:00 PM,2/9/2015 2:00:00 PM,20,27,0.00,11,,,,,,Clear,10
Good,2/9/2015 3:51:00 PM,2/9/2015 3:00:00 PM,20,27,0.00,11,,,,,,Clear,10
Good,2/9/2015 4:01:00 PM,2/9/2015 4:00:00 PM,20,27,,10,,,,,,Clear,10
Good,2/9/2015 4:51:00 PM,2/9/2015 4:00:00 PM,19,27,0.00,17,,,,,,Clear,10
Good,2/9/2015 5:51:00 PM,2/9/2015 5:00:00 PM,19,27,0.00,13,,,,,,Clear,10
Good,2/9/2015 6:51:00 PM,2/9/2015 6:00:00 PM,18,27,0.00,18,,,,,,Clear,10
Good,2/9/2015 7:51:00 PM,2/9/2015 7:00:00 PM,18,27,0.00,10,,,,,,Clear,10
Good,2/9/2015 8:51:00 PM,2/9/2015 8:00:00 PM,19,26,0.00,13,,,,,,Clear,10
Good,2/9/2015 9:51:00 PM,2/9/2015 9:00:00 PM,18,26,0.00,11,,,,,,Clear,10
Good,2/9/2015 10:51:00 PM,2/9/2015 10:00:00 PM,18,27,0.00,6,,,,,,Clear,10
Good,2/9/2015 11:51:00 PM,2/9/2015 11:00:00 PM,18,27,0.00,9,,,,,,Clear,10
Good,2/9/2015 11:59:00 PM,2/9/2015 11:00:00 PM,,,,,,27,11,0.09,,Clear,
Good,2/10/2015 12:51:00 AM,2/10/2015 12:00:00 AM,18,27,0.00,8,,,,,,Clear,10
Good,2/10/2015 1:51:00 AM,2/10/2015 1:00:00 AM,18,26,0.00,13,,,,,,Clear,10
Good,2/10/2015 2:51:00 AM,2/10/2015 2:00:00 AM,18,26,0.00,6,,,,,,Clear,10
Moderate,2/10/2015 3:51:00 AM,2/10/2015 3:00:00 AM,19,26,T,8,,,,,-SN:03 |SN |,Light Snow,4
Moderate,2/10/2015 4:08:00 AM,2/10/2015 4:00:00 AM,20,26,T,10,,,,,HZ:7 |FU |HZ,Fog,5
Good,2/10/2015 4:51:00 AM,2/10/2015 4:00:00 AM,19,26,T,8,,,,,,Clear,10
Good,2/10/2015 5:28:00 AM,2/10/2015 5:00:00 AM,18,26,,11,,,,,,Clear,10
Good,2/10/2015 5:51:00 AM,2/10/2015 5:00:00 AM,18,26,T,,,,,,,Clear,10
Moderate,2/10/2015 6:25:00 AM,2/10/2015 6:00:00 AM,18,26,0.01,10,,,,,-SN:03 |SN |,Light Snow,3
